route_id,bbox_north,bbox_south,bbox_east,bbox_west
RouteID_a809a1cd-6c0f-4a8f-bf29-bf43f73ddfe7,34.036354,34.007369,-118.143927,-118.299078
RouteID_54e36dc7-b409-419e-8c80-bbae7667ce29,34.23485,34.166214,-118.413793,-118.58421
RouteID_7458d284-7e87-4c20-a120-0d0fcd70b00c,34.23485,34.180331,-118.405459,-118.58421
RouteID_7a847b3b-db2d-4e43-bd2b-4a9ca0beb1de,34.23485,34.172531,-118.403072,-118.58421
RouteID_dc589046-e853-482d-be1e-7ac86745a444,34.23485,34.183956,-118.403071,-118.58421
RouteID_01becfe4-7127-489c-8a36-7743ac0097fc,34.23485,34.172523,-118.396496,-118.58421
RouteID_3276a7be-ab42-4e75-aeb9-b411c402297f,34.23485,34.17285,-118.394306,-118.58421
RouteID_8e9f63c0-30b4-46ab-86dd-5e24afc13ec3,34.23485,34.174384,-118.415109,-118.58421
RouteID_adb09350-7973-4ec4-9307-00a6db671121,34.23485,34.168655,-118.392985,-118.58421
RouteID_c7d5b73f-3e50-4ff1-a810-267ac6bb0070,34.23485,34.168652,-118.392924,-118.58421
RouteID_de7e166c-d765-4ed9-a0c1-ab69affef2af,34.23485,34.174107,-118.415109,-118.58421
RouteID_e1c24ffd-ca8e-4666-a8ae-25e9893ecba0,34.23485,34.172758,-118.396496,-118.58421
RouteID_396b2ecc-29c1-4932-8360-4d9588f1f835,34.23485,34.15038,-118.38011,-118.58421
RouteID_4c2de082-63b5-4eaf-8932-97fc441af165,34.23485,34.155286,-118.382339,-118.58421
RouteID_2daf76cc-2b1a-4c42-86a0-e0b9ff042959,34.23485,34.154908,-118.380108,-118.58421
RouteID_3e09a7b9-a9cb-451e-9cf5-7dfd63462053,34.23485,34.154902,-118.380107,-118.58421
RouteID_c55ec7d4-442a-44f3-9208-2881244063d8,34.23485,34.154899,-118.380103,-118.58421
RouteID_c8018cc3-5545-4126-a95d-f0512538edf5,34.23485,34.14892,-118.380116,-118.58421
RouteID_dfd8bfd6-9207-4ac6-bdb6-a197f73aac48,34.23485,34.155184,-118.380104,-118.58421
RouteID_e71e3c25-0652-4647-9eb1-1a8218de6619,34.23485,34.160755,-118.38558,-118.58421
RouteID_f2191eca-9fab-4b77-9085-94bf46450651,34.23485,34.154906,-118.380108,-118.58421
RouteID_f512571f-48ad-4ec7-9e65-2454dc436e10,34.23485,34.154902,-118.380107,-118.58421
RouteID_128e4c3f-98f9-4428-9594-9325b5bf1408,34.23485,34.19335,-118.446373,-118.58421
RouteID_79624584-9d68-4a05-80ee-7b5e3fd3f775,34.23485,34.196486,-118.42804,-118.58421
RouteID_90db88f6-c55b-41c1-b03f-aeae10e1277a,34.23485,34.18278,-118.44866,-118.58421
RouteID_9ee4f135-2801-457e-b42e-1d6f385ff8fd,34.23485,34.170881,-118.443004,-118.58421
RouteID_f328bffe-bf90-4ddd-b80a-a3fd78695a6f,34.23485,34.181071,-118.426551,-118.58421
RouteID_0b8725b5-51e1-4b53-9857-c3fa156a9727,34.002335,33.918699,-118.324843,-118.459542
RouteID_130daefe-43a4-403d-8a7e-95dc6b0ffadf,34.005516,33.918699,-118.324843,-118.474561
RouteID_4980361c-9672-43d5-9097-ca7d66cdb83b,33.99102,33.918699,-118.324843,-118.473499
RouteID_a5a3ded0-02b0-4f5e-b40b-92ce51a9331c,34.013234,33.918699,-118.324843,-118.462128
RouteID_d5f328d5-8017-4fdd-aa63-783642765cc3,33.992491,33.918699,-118.324843,-118.471532
RouteID_5c41535e-faa9-4225-a030-c0221910e81d,33.988466,33.918699,-118.324843,-118.471965
RouteID_683f9027-aa76-4acc-bb6a-0c006d3d4e0f,33.998865,33.918699,-118.324843,-118.474155
RouteID_742693b8-63b3-4756-8c2f-f652989ff44e,33.980545,33.918699,-118.324843,-118.467749
RouteID_8a956f2b-5dcf-4eab-a2e1-5ea7cf879b20,33.99764,33.918699,-118.324843,-118.474561
RouteID_95ff1d01-97f7-4b15-8a1a-19ed5ded8f5e,34.005096,33.918699,-118.324843,-118.470608
RouteID_d1198ec2-c27b-4dc3-abfb-9375e75a6524,33.993277,33.918699,-118.324843,-118.478296
RouteID_2e057b5a-a94f-4787-8655-7651fab0e5c3,34.021244,33.996868,-118.143927,-118.300103
RouteID_9e365b17-ea41-44c2-9eac-9ac3fef2401d,34.017315,33.98968,-118.143927,-118.300179
RouteID_a35f9166-ee7b-4577-bac6-2edf6556300e,34.018189,34.000551,-118.143927,-118.300178
RouteID_de6b24e2-00d7-49cf-9c6d-76de884d0eb2,34.017309,33.989666,-118.143927,-118.303046
RouteID_07933b35-6c8f-4053-960a-2c7dc87bafa6,34.007369,33.973167,-118.143927,-118.223852
RouteID_7b9673d8-6a20-4610-b35e-86ab7ad1efbe,34.013892,33.973165,-118.143927,-118.241858
RouteID_a2fb3beb-bd59-4875-8c36-a8d24117fd75,34.017335,33.918699,-118.324843,-118.358362
RouteID_d3797f9e-853c-4938-9b15-af42a3f9f027,34.012202,33.918699,-118.324843,-118.358362
RouteID_01e90207-8d40-4ea8-a766-e8fc349171bd,34.047075,33.965477,-117.653303,-117.892259
RouteID_25a52897-99bd-4c68-b0a2-19657b5296c7,34.047868,33.965477,-117.653303,-117.892825
RouteID_26f77562-2448-4590-8be2-3c71efcfecc7,34.055854,33.965477,-117.653303,-117.888343
RouteID_33fb2476-0e86-47f0-ad91-0a29a9c90ca7,34.056179,33.965477,-117.653303,-117.868467
RouteID_458d8ea6-d48e-4fa7-bae4-7750f0c9954a,34.04766,33.965477,-117.653303,-117.892687
RouteID_45d665b7-f5c4-475a-8237-0ec3f21597e9,34.048706,33.965477,-117.653303,-117.895587
RouteID_51b6ead0-0714-4e2c-9284-3cb8ea14a34a,34.04766,33.965477,-117.653303,-117.895587
RouteID_779fffba-e463-4680-8686-7621c5413453,34.049543,33.965477,-117.653303,-117.892259
RouteID_78deca91-7522-4f8c-b6a7-5407813fe259,34.047846,33.965477,-117.653303,-117.890343
RouteID_7bb7cd8e-c4a3-4e08-b5ed-180cf7f4a1ca,34.057734,33.965477,-117.653303,-117.870749
RouteID_88945b07-0593-485c-a767-6bbe47414adc,34.047044,33.965477,-117.653303,-117.895079
RouteID_904f5275-48af-4071-936c-2430be4b9484,34.043858,33.965477,-117.653303,-117.891738
RouteID_94b8edf4-22ad-4bce-b041-a1f4f33dd9b6,34.04058,33.965477,-117.653303,-117.861171
RouteID_94cf12cb-bf73-495f-8e1f-0f2805e8bfd7,34.057737,33.965477,-117.653303,-117.866907
RouteID_cc6321cb-27ec-463d-85ed-e6e0e9b44644,34.047552,33.965477,-117.653303,-117.895587
RouteID_e6ee20e7-85f8-441f-b9f4-93fb6d51732f,34.026069,33.965477,-117.653303,-117.881919
RouteID_f91fa739-9986-4dbf-8a14-99d3ca80d724,34.057259,33.965477,-117.653303,-117.881888
RouteID_07cb4afc-be0e-4f46-afe0-aa81d527c40d,34.057218,33.965477,-117.653303,-117.865596
RouteID_2ed85545-6d09-4efb-b07d-e964dc0c2ba8,34.047925,33.965477,-117.653303,-117.892781
RouteID_41f97e6a-11a7-4037-9bc3-7fc17e15f6f5,34.038323,33.965477,-117.653303,-117.884003
RouteID_6365c696-1805-4140-ab13-960962175726,34.047019,33.965477,-117.653303,-117.895587
RouteID_a58be18d-09d0-420d-a0c5-2fc9d715feb0,34.047444,33.965477,-117.653303,-117.895587
RouteID_aa865278-bb77-4f57-95cf-2c8086d1418f,34.048261,33.965477,-117.653303,-117.893357
RouteID_723f4f06-395b-462e-9bc2-c7fe9c314863,34.007369,33.959003,-118.143927,-118.237006
RouteID_81d74347-7358-42d1-bed5-194f7862c055,34.007369,33.95624,-118.143927,-118.232766
RouteID_8f13d353-13f9-4c6e-bfdf-18ce95711dcc,34.007369,33.957317,-118.143927,-118.234867
RouteID_a1110bac-508c-4f26-9b43-e88674c4f15b,34.007369,33.959062,-118.143927,-118.235003
RouteID_a9667161-92ac-424e-a028-2df225bf5e54,34.007369,33.957317,-118.143927,-118.237473
RouteID_4876274c-ac2a-4d5f-a1d3-e0879352ccf1,34.007369,33.956259,-118.143927,-118.234872
RouteID_61fdb9ca-b75f-4d86-8cca-ad11066e520b,34.007369,33.956259,-118.143927,-118.233715
RouteID_a369abdf-b2cc-4590-ac40-684a7a18fc6f,34.007369,33.959047,-118.143927,-118.237009
RouteID_307217da-5466-4551-a6f5-cdca21610198,34.034296,33.918699,-118.324843,-118.355379
RouteID_3c5018d1-aae5-465a-b4b2-9fe4e25a8ea8,34.03474,33.918699,-118.324843,-118.376859
RouteID_23164f7e-7f7a-488b-ada2-14bb6438244f,34.23485,34.182247,-118.58421,-118.640273
RouteID_35a060f6-881c-4fc1-bb06-a951e244eb27,34.23485,34.196075,-118.58421,-118.69496
RouteID_93d227e0-f1a1-4d39-926d-9ba62ed56147,34.23485,34.181926,-118.58421,-118.63909
RouteID_b59292c0-11c8-4261-b99f-1bf152719e41,34.23485,34.178644,-118.58421,-118.638957
RouteID_40ed9b43-c996-4432-ae2f-372f9533082c,34.23485,34.183725,-118.58421,-118.708412
RouteID_c428c63f-e834-4949-89c2-9738cdd1c81b,34.23485,34.182821,-118.58421,-118.705759
RouteID_cbaccc68-2949-494f-80eb-740b0ffdb834,34.23485,34.177191,-118.58421,-118.667686
RouteID_e5371102-1269-4302-8479-8eea3ed88694,34.23485,34.193761,-118.58421,-118.63439
RouteID_7823292f-f250-4045-8e77-9265de0a27ac,34.094432,34.007369,-118.143927,-118.362174
RouteID_b51ce290-1bc2-41d5-8998-5d1bbd62e9f7,34.09184,34.007369,-118.143927,-118.357411
RouteID_0ed01e9f-3cd6-4156-a73e-54b480e13c61,34.100216,34.007369,-118.143927,-118.369766
RouteID_19d4cd53-f164-4f06-b6ea-628cbd187254,34.096943,34.007369,-118.143927,-118.34984
RouteID_3791162b-86a1-4f33-a8a5-353670ba3315,34.104842,34.007369,-118.143927,-118.364482
RouteID_4cb01a85-ffa0-45e6-b3c0-0d3dfd3374cd,34.100253,34.007369,-118.143927,-118.368047
RouteID_574a6f8f-91b9-4adf-979b-8a3db4b016c7,34.100197,34.007369,-118.143927,-118.365923
RouteID_646519c0-65f0-4026-9462-803f10a307ab,34.100212,34.007369,-118.143927,-118.370293
RouteID_780fa781-189d-42c7-ab4b-bc3ac946e54d,34.096517,34.007369,-118.143927,-118.370281
RouteID_8cc3ae72-4853-4338-9a74-8077a5737929,34.089255,33.918699,-118.324843,-118.389779
RouteID_b7ed5dfd-253c-4077-87c4-85c0efce540a,34.096738,34.007369,-118.143927,-118.370339
RouteID_c875bc1d-6fe0-40f3-b9bc-a73453249047,34.10015,34.007369,-118.143927,-118.365927
RouteID_cb40e93e-ba72-4b59-b5bb-d1c2456b6de5,34.089257,33.918699,-118.324843,-118.38978
RouteID_cdd56416-994f-4a8e-a6be-b81c56faa869,34.083871,33.918699,-118.324843,-118.378658
RouteID_e7737d96-c89e-4619-9e3b-54fc2984ccae,34.097981,34.007369,-118.143927,-118.34984
RouteID_1908c62c-ec25-42a6-b35f-1d62ecece635,34.05925,33.918699,-118.324843,-118.430498
RouteID_a361e557-6370-4397-a89c-76f0c859b2ce,34.050536,33.918699,-118.324843,-118.439608
RouteID_53232ef3-63aa-427c-bbdc-e46e79ac798e,33.97472,33.918699,-118.324843,-118.395396
RouteID_04662c65-ed3a-4366-a32b-6f4b93b17c0a,33.981618,33.918699,-118.324843,-118.379711
RouteID_21e21674-08e5-49de-8b6d-1935bd1a0bfd,33.981445,33.918699,-118.324843,-118.407326
RouteID_619e93e8-a889-41c1-86ae-d74142fcb685,33.974866,33.918699,-118.324843,-118.414285
RouteID_a5629ad3-ca22-472a-9a79-ea7bb72bcf7d,33.974275,33.918699,-118.324843,-118.432628
RouteID_a9fd1bc3-b7e6-4c92-92f6-c4148de21e08,33.971969,33.918699,-118.324843,-118.434997
RouteID_cec88fc1-f497-4088-89ba-ba42fd70da96,33.974251,33.918699,-118.324843,-118.431267
RouteID_2d1f539c-e6f3-4809-9d48-26c3fb4a7a96,34.063917,34.007369,-118.143927,-118.273889
RouteID_d3c4cb0a-2416-4011-b3aa-670b0cea5ce2,34.06615,34.007369,-118.143927,-118.272919
RouteID_00b8cd9c-613a-4519-b3fd-2b7174f1cff3,34.075526,34.007369,-118.143927,-118.284388
RouteID_88f932e9-f2bd-4b0a-8af5-4067baa24c08,34.076086,34.007369,-118.143927,-118.282306
RouteID_a45f9a8b-bea0-44ca-bc03-3439cc43d590,34.076357,34.007369,-118.143927,-118.28184
RouteID_c8118394-0f3c-4341-8efb-f5165747803e,34.069025,34.007369,-118.143927,-118.29164
RouteID_f2fc6e86-2c55-4eb9-92aa-db0e97defdf0,34.074371,34.007369,-118.143927,-118.278733
RouteID_6c0d97a8-71b2-4eeb-8e32-e4a4fbf605f6,34.066747,33.918699,-118.324843,-118.442928
RouteID_b362a4bd-61ec-4620-9bc9-5f0567fcc3a4,34.076328,33.918699,-118.324843,-118.442928
RouteID_37edd3c9-f472-450f-a2ac-2e770920fbfa,34.072377,33.918699,-118.324843,-118.467193
RouteID_6a59472a-e70b-4f8d-aed6-a93840a27cbe,34.066747,33.918699,-118.324843,-118.442928
RouteID_6cebaf24-0a39-4a6b-825e-df5e9002a1b1,34.056818,33.918699,-118.324843,-118.445014
RouteID_c2793b09-0ef4-4664-9f33-e675e3962e4d,34.069533,33.918699,-118.324843,-118.44306
RouteID_01c9f706-0d46-427b-998c-f1559dda4ad3,33.975709,33.946683,-117.653303,-118.040419
RouteID_15f10a74-f88a-472c-9b93-f5e624e73356,33.965477,33.928906,-117.653303,-117.992507
RouteID_172946e2-411d-4253-b9e0-5c2feb65d941,33.965477,33.92787,-117.653303,-118.011976
RouteID_2c397a4c-e6c8-4de5-94a6-00b14e226453,33.965477,33.928725,-117.653303,-117.992451
RouteID_f07022ee-5e2e-4633-ae13-ed6b7527a100,33.965477,33.93777,-117.653303,-117.998006
RouteID_31c25440-74f2-4cee-8732-d9b884d24c37,33.965477,33.927047,-117.653303,-118.026867
RouteID_3d0d8561-0b68-4acf-b0b3-1173deb524b8,33.965477,33.928606,-117.653303,-117.989049
RouteID_6ad84afa-b546-4ca1-a749-6373d5fc5fd2,33.965477,33.928745,-117.653303,-117.992284
RouteID_7085ce43-6cfd-44c7-9cdb-83ca52145911,33.965477,33.932698,-117.653303,-117.99478
RouteID_bc47de6b-9fde-4739-b41c-33a8715534a0,33.965477,33.928948,-117.653303,-117.993087
RouteID_cbf7ceb6-f7ff-4307-b3f7-79d26d5b462d,33.965477,33.926554,-117.653303,-118.013026
RouteID_94fde554-5d6f-45a4-bccf-555d7fe63512,33.937881,33.898365,-118.214738,-118.324843
RouteID_17101589-dd43-4a1c-89ad-9e5918ff0649,33.924771,33.904506,-118.246464,-118.324843
RouteID_2c635c41-a967-4fad-8a54-ba6bd2d62c30,33.918699,33.772665,-118.243585,-118.324843
RouteID_95bfd6be-cf4e-4729-8f9b-eb41dddf22fd,33.918699,33.782529,-118.253678,-118.324843
RouteID_2e0ff2a4-44c1-45d7-b510-cb07cc1cd73a,34.076014,34.007369,-118.143927,-118.321403
RouteID_73020468-1195-4f33-b8e9-dbd89926f5e1,34.083952,34.007369,-118.143927,-118.327284
RouteID_cf19c20a-93a3-4687-970e-af43b8ba09fc,34.083953,34.007369,-118.143927,-118.326019
RouteID_d1699916-72c6-4fad-afb9-31fc66d9fe36,34.23485,34.185637,-118.550056,-118.585327
RouteID_efc1df7d-5ce1-4287-aac3-8f02c432ce0c,34.23485,34.201014,-118.562272,-118.5879
RouteID_4848e48f-2d39-4306-a83b-d866172a9a6a,34.23485,34.144987,-118.58421,-118.673408
RouteID_7c465a07-ead6-476a-b6ba-331560e9c638,34.23485,34.145517,-118.58421,-118.638441
RouteID_b30899fa-f222-4dd5-a236-c51608478c15,34.23485,34.166247,-118.58421,-118.667645
RouteID_b58cd2c1-2da4-464c-a6e0-2fec31edaf0b,34.23485,34.158471,-118.548471,-118.588011
RouteID_0b73f489-4d6f-4c14-bde0-dbc18efceed1,34.23485,34.153189,-118.54903,-118.591865
RouteID_219766f7-4cbc-4a00-8b91-e4e571ddafd6,34.23485,34.151335,-118.548471,-118.586482
RouteID_363d1622-7e89-4b51-bd6f-1bb76ff82c86,34.23485,34.169385,-118.58421,-118.625861
RouteID_08eca476-373b-4d96-878d-2dbee9ad5c2c,33.965477,33.825306,-117.653303,-117.857031
RouteID_128fddbe-af47-4d21-9f7c-c8a6ecc6a162,33.965477,33.792224,-117.653303,-117.83456
RouteID_13ad1fc8-faed-4fbc-a5ff-04463fb0603d,33.688122,33.602598,-117.631253,-117.847178
RouteID_17cd3b89-2e12-4948-809f-ae8198625c79,33.688122,33.564345,-117.72939,-117.847178
RouteID_2ba0bd20-1c35-4aae-aaf0-8947b75c6c11,33.965477,33.773509,-117.653303,-117.822077
RouteID_2ba8ff9d-875d-4dbe-818a-06c08bb94b7c,33.688122,33.588635,-117.731639,-117.847178
RouteID_37ecfebe-967c-4be1-9392-04c273fa951e,33.974779,33.946149,-117.653303,-117.782331
RouteID_3bbf6364-905f-4b72-bd35-1e905f0d6030,34.135303,33.965477,-117.427803,-117.653303
RouteID_40c0feff-8790-403f-a095-1cb1938555d8,33.688122,33.562123,-117.639561,-117.847178
RouteID_5d447a57-f6d6-4877-95c6-849bd9af497f,33.748247,33.688122,-117.847178,-117.95561
RouteID_5e5a3282-58f3-475f-9311-050126bba442,34.114065,33.965477,-117.582132,-117.653303
RouteID_63e310c6-b523-41c0-a242-96de6573f711,33.688122,33.521866,-117.615688,-117.847178
RouteID_641ff4fc-32da-4dc0-a599-2cfb31a8ad1a,33.937865,33.83772,-117.29738,-117.385201
RouteID_68ef1565-1813-4de8-aaa6-31e474807b0b,33.688122,33.391922,-117.589055,-117.847178
RouteID_6ad75c1f-8ece-4a07-a8c3-b8c7f75de98c,34.15482,33.965477,-117.616872,-117.653303
RouteID_704d3561-8e35-44c8-b529-d101a617973b,33.965477,33.831022,-117.653303,-117.953124
RouteID_74a0d89b-f0fd-41d2-9e58-0816928f2800,34.022692,33.965477,-117.653303,-117.773089
RouteID_7a39b485-294b-47e2-a774-b76fb20e98f6,33.965477,33.830196,-117.532945,-117.653303
RouteID_82f14a50-5bb1-4df0-8c78-e22bca28dd81,33.688122,33.645474,-117.625895,-117.847178
RouteID_86cbe600-6c82-446e-81e8-cb31473ab7de,33.688122,33.635698,-117.656846,-117.847178
RouteID_886a65eb-026b-40a0-82fe-3cbc576b9c53,33.72921,33.688122,-117.847178,-118.08528
RouteID_8dfa3c5b-52ff-4d1f-a088-b3584affb8bb,33.688122,33.59491,-117.57253,-117.847178
RouteID_9acf2220-3d6f-4c60-9cd0-e43add821343,33.688122,33.617524,-117.556146,-117.847178
RouteID_bfe19d1b-5d95-44f1-8750-c1d065bad027,33.688122,33.509589,-117.707291,-117.847178
RouteID_c281baf1-f559-4fa7-b338-76e40b6ef05d,33.714474,33.688122,-117.746741,-117.847178
RouteID_c49ed088-4773-48a4-98aa-8d27c98f1d2e,33.918699,33.772991,-118.180315,-118.324843
RouteID_cd52e603-c04f-4eec-92a6-455672880277,33.918699,33.866369,-118.134764,-118.324843
RouteID_ce3a881a-ef37-4736-a4fc-08c53db6a250,33.688122,33.600786,-117.675968,-117.847178
RouteID_d64d7182-928c-429b-8523-ccb7f67e6c2a,33.965477,33.863038,-117.619831,-117.66197
RouteID_d8600708-64d5-434a-bb6e-e381e9c5fc93,33.688122,33.637828,-117.614258,-117.847178
RouteID_e5473e30-ba2a-45da-a91c-2d18f1f620c7,34.0835,33.937865,-117.144402,-117.29738
RouteID_f48ad130-d1a9-4e4d-8968-f1b6cdb8705f,33.748098,33.688122,-117.847178,-117.956644
RouteID_f699c0d6-60f0-4fdb-9b66-e09275409e86,33.688122,33.617609,-117.555888,-117.847178
RouteID_fa717416-921d-42a9-9719-81b9a7ec3491,33.688122,33.521866,-117.616091,-117.847178
RouteID_ff569b4c-7481-4b11-9b27-cd4df9051787,33.688122,33.643654,-117.675412,-117.847178
RouteID_006f581c-3087-4edf-8802-278b078157b9,33.96209,33.929293,-117.29738,-117.523832
RouteID_007a8397-37f4-4775-a452-c6934167526b,33.965477,33.928353,-117.580452,-117.653303
RouteID_0091a35c-85fa-4b5e-90cf-4778f441753e,34.056929,33.937865,-117.248561,-117.29738
RouteID_00e7fcc6-2f6d-4054-b9ca-e190fa4ecdce,33.965477,33.872961,-117.653303,-117.786153
RouteID_0119890a-9500-448f-a506-29fb49fdf5fe,34.153579,33.965477,-117.616879,-117.653303
RouteID_01456d1f-ab6a-4e6e-b828-8e574033bc55,33.918699,33.784275,-118.188229,-118.324843
RouteID_01a73ffc-c1b8-4995-9723-8235ff2ceb6b,34.149459,33.937865,-117.237885,-117.309156
RouteID_01d0b1c1-2379-49b8-a24f-db0ae01fb2be,34.268009,34.23485,-118.58421,-118.79883
RouteID_01f96ab9-1149-4217-9b7a-5e16faee252f,33.965477,33.868759,-117.653303,-117.95984
RouteID_0233acdf-6721-4975-b8c4-7d9cbcba11dd,33.718668,33.688122,-117.847178,-117.995197
RouteID_02739d8c-0c91-4cfc-8891-bd24c95e7789,34.147221,33.965477,-117.604809,-117.653303
RouteID_028ff4a1-50ed-4882-8445-238fa0c9643c,34.134446,33.965477,-117.580779,-117.653303
RouteID_02dcbb3e-b9dd-49de-8a36-293ac3dfcaaa,33.965477,33.811891,-117.653303,-117.84374
RouteID_02f5263c-6cae-4a15-9c81-e5394f4c9924,33.721172,33.688122,-117.748019,-117.847178
RouteID_03158a7e-a045-4278-b8e7-8f8998697ecd,33.774125,33.688122,-117.847178,-118.034679
RouteID_0318ef67-d23a-4d9a-bbd3-28e5e8a8c4a0,33.786076,33.688122,-117.847178,-117.87114
RouteID_032d60c8-a403-4032-affa-a2e5598431d7,34.077307,33.937865,-117.069594,-117.29738
RouteID_033dd66b-707f-437b-86a4-4f295bf2e557,34.19249,33.965477,-117.405886,-117.653303
RouteID_034710a2-7b5e-4c2d-a0bf-89cf9fb584ee,33.688122,33.668718,-117.847178,-117.912461
RouteID_03e1d5e3-47f9-4bd8-becf-f88aa269f0e3,33.965477,33.862185,-117.653303,-117.812932
RouteID_03efbb24-bf37-4717-8969-986e97ae2a96,33.918699,33.789859,-118.186931,-118.324843
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,34.086566,33.965477,-117.619247,-117.655949
RouteID_0410429c-1ddd-4554-9761-27dcab7c1f18,33.688122,33.490933,-117.718335,-117.847178
RouteID_04900acf-0ede-4f77-930b-d10860c0c39f,33.831871,33.688122,-117.847178,-117.951153
RouteID_051985ac-ac65-4e53-b319-07a6027bc494,33.965477,33.868173,-117.653303,-117.850602
RouteID_054d3be0-af05-49f0-92a8-6ded9f491a6c,33.688122,33.442044,-117.59028,-117.847178
RouteID_05876081-1918-417c-8761-6819a18c3554,33.815057,33.688122,-117.847178,-117.98937
RouteID_05b28743-9d92-4c51-8803-e319ee2e3f94,33.688122,33.543766,-117.63001,-117.847178
RouteID_05eb1621-49f2-493d-8e29-6a7190eb64be,34.041775,33.937865,-117.128503,-117.29738
RouteID_065608cf-b6b6-4013-9658-0885b6b92593,34.160104,33.965477,-117.640245,-117.680503
RouteID_066b5b0f-1922-47ac-8c73-ea5eabaa9f30,33.688122,33.560861,-117.639299,-117.847178
RouteID_06b71b27-e83e-4e26-9e9d-6ce353ebbee5,34.112575,33.937865,-117.29738,-117.391388
RouteID_06fdf161-11e8-431f-9999-74b1ebc45e3b,33.688122,33.479783,-117.666314,-117.847178
RouteID_07563131-f0bb-4982-b1cf-4dc9a7b1876f,33.688122,33.435545,-117.588739,-117.847178
RouteID_07ba8c18-25e0-4314-b7df-3916b1ad2f02,33.965477,33.868867,-117.653303,-117.84496
RouteID_07dd133b-23f7-4a97-8882-d97ed2c0058d,33.965477,33.868095,-117.653303,-117.837733
RouteID_085ed7bf-c737-4dea-9b99-ce3fbc274bdc,34.121099,33.965477,-117.594086,-117.653303
RouteID_0861441a-2da3-42cb-a2a3-cea549ad520e,34.135618,33.965477,-117.565396,-117.653303
RouteID_086a4378-ed4d-44fe-a1d6-666bc0eec804,33.72797,33.688122,-117.847178,-118.015039
RouteID_088cbe58-2832-41bc-a89a-7de4016208cd,33.688122,33.67046,-117.847178,-118.023425
RouteID_08a2125e-f7d0-420e-8d09-7957c94d2802,33.965477,33.876019,-117.653303,-117.975981
RouteID_08d72635-761a-4081-ac80-ed356a036095,34.158436,33.965477,-117.628983,-117.657986
RouteID_08ed55fa-db09-4f94-bd8c-5d403a90416e,34.13221,33.965477,-117.577758,-117.653303
RouteID_08fecdf4-4f01-49c6-bd22-c9402d21d90a,33.965477,33.85873,-117.561541,-117.653303
RouteID_09384cd9-a77d-4655-9b67-20847719a230,33.965477,33.929271,-117.653303,-117.939505
RouteID_0a426a82-2c44-4a74-845d-3311c935f4c5,33.965477,33.87458,-117.653303,-117.854247
RouteID_0ad2ef29-c940-4e42-b6f7-245d71252a7c,33.965477,33.915777,-117.653303,-117.869875
RouteID_0ae06a5d-815d-40a9-82a1-3716ca60be21,34.012847,33.937865,-117.005351,-117.29738
RouteID_0aeaa5cd-2c8a-41c8-acf6-483a45548e12,33.688122,33.522175,-117.615583,-117.847178
RouteID_0aebdf93-4e40-4a01-8bd7-5701160a38e3,33.965477,33.830193,-117.519929,-117.653303
RouteID_0bce0fe7-3ec0-41d8-8f90-3c766c493da1,33.688122,33.553611,-117.72939,-117.847178
RouteID_0c99a794-71e7-4820-8f01-5ae9b9abdb47,34.106501,33.965477,-117.455731,-117.653303
RouteID_0cbdf262-3039-4432-8746-bcc6905103e5,33.965477,33.825145,-117.653303,-117.856749
RouteID_0d8e5b52-0380-40b7-80d8-940907528f19,33.688122,33.606072,-117.827091,-117.860249
RouteID_0db2e8f5-b962-4889-a67c-f1478e704594,34.172898,33.965477,-117.324906,-117.653303
RouteID_0dcdf502-afe0-4526-9b0d-5800bd81ffc4,33.965477,33.814329,-117.653303,-117.843881
RouteID_0dd9ad00-49d9-4f82-88ba-6fdb6b77fe93,33.774122,33.688122,-117.847178,-118.035154
RouteID_0df605eb-a6e2-4f8a-ac76-b4f8b74ac68e,33.965477,33.835229,-117.653303,-117.857398
RouteID_0e13e578-80f5-4746-b750-48be5996a2a0,33.717544,33.688122,-117.847178,-117.965067
RouteID_0e26f254-84a2-4d1a-af72-87901f5f67ae,33.918699,33.765578,-118.172002,-118.324843
RouteID_0eee5943-ffd3-4d46-bc3d-0a93ed3f55cc,33.965477,33.832163,-117.653303,-117.782599
RouteID_0f09dff8-b32b-43d5-8030-37122ed9c14a,33.688122,33.64501,-117.847178,-117.990337
RouteID_0f145ccf-c2f7-438e-be66-7034a84c0083,33.918699,33.80853,-118.099378,-118.324843
RouteID_0f6118f8-4987-424e-bb98-6733ab1812e9,33.767815,33.688122,-117.847178,-118.168162
RouteID_0f770c92-9a79-4924-8d33-856d3db80f5d,33.976389,33.961095,-117.550878,-117.653303
RouteID_0f992c30-7f91-45b6-ad2e-e95bf685dd94,33.965477,33.885118,-117.653303,-117.844542
