Name,Centroid Lat - mean - (deg),Centroid Lon - mean - (deg),Centroid Lat - stdev - (deg),Centroid Lon - stdev - (deg),Number of delivery stops,Number of depot stops,Number of packages,Number of delivered packages,Number of rejected packages,Number of failed attempted packages,Avg packages per stop,Rejected packages (%),Delivered packages (%),Failed attempted packages (%),Bbox area - (km^2),Bbox north - (deg),Bbox south - (deg),Bbox east - (deg),Bbox west - (deg),Total Euclidean distance (km),Total Driving distance (km),Total Circuity factor,Avg Euclidean distance per stop (km),Avg Driving distance per stop (km),Avg Circuity factor per stop,Min Circuity factor per stop,Max Circuity factor per stop,Median Circuity factor per stop
RouteID_54a52d70-8840-4fa3-81be-af11da123d59,33.97409366,-118.1864301,0.004162099,0.006872196,143,1,207,206,0,1,1.447552448,0,0.995169082,0.004830918,48.77029829,34.007369,33.965632,-118.143927,-118.200916,36.40773194,51.79,1.422500036,0.252831472,0.359652778,1.365172021,0.989654383,4.785042315,1.239593341
RouteID_ab5a6947-06f4-4ea1-b4a4-ceaf94f1f3e2,33.98008371,-118.1931464,0.005302534,0.006883428,167,1,227,227,0,0,1.359281437,0,1,0,46.33668643,34.007369,33.970711,-118.143927,-118.205576,35.05082336,50.26,1.433917814,0.208635853,0.299166667,1.451445505,0.985912979,9.335257741,1.224485545
RouteID_1b831b48-5ba3-4f1b-b994-992a9305259a,33.98025805,-118.1947602,0.005496447,0.005838299,142,1,227,224,0,3,1.598591549,0,0.986784141,0.013215859,46.1703683,34.007369,33.970785,-118.143927,-118.205479,32.91309738,45.608,1.385709752,0.23016152,0.318937063,1.401080854,0.978645035,10.61723911,1.167646634
RouteID_f84d6696-3340-4173-a3b1-a41ef5294178,33.98075114,-118.1901532,0.00513266,0.00947901,172,1,248,248,0,0,1.441860465,0,1,0,45.61302428,34.007369,33.969913,-118.143927,-118.20332,34.68465828,51.399,1.481894375,0.200489354,0.297104046,1.497108634,0.950686346,8.606219019,1.298707978
RouteID_6f04d628-4e76-4c1e-ac1b-03edf7ad88dc,33.89953788,-118.1750845,0.008616014,0.007288449,152,1,199,192,0,7,1.309210526,0,0.964824121,0.035175879,121.1436459,33.918699,33.881969,-118.16415,-118.324843,58.66156802,90.344,1.540088392,0.383408941,0.59048366,1.971731153,0.461823174,14.27787992,1.409630506
RouteID_807d471f-2c6d-4604-9502-1636196528bc,33.90051942,-118.1790486,0.008495982,0.012333886,149,1,213,208,0,5,1.429530201,0,0.976525822,0.023474178,128.4611688,33.918699,33.882708,-118.150944,-118.324843,60.9195112,89.197,1.464177867,0.406130075,0.594646667,2.0519233,0,13.49904543,1.351213584
RouteID_afabf63c-118e-4234-82f4-57789c1897ee,33.89988284,-118.1854634,0.008000414,0.009197431,147,1,239,238,0,1,1.62585034,0,0.9958159,0.0041841,119.1740551,33.918699,33.882143,-118.16601,-118.324843,58.88165991,86.927,1.476300093,0.397849053,0.587344595,1.791025039,0.987379393,16.79913433,1.385996418
RouteID_245f1b63-99ed-42f4-8a28-9dc712889120,33.91653014,-118.1561417,0.006701513,0.010484146,189,1,288,287,0,1,1.523809524,0,0.996527778,0.003472222,84.02050296,34.007369,33.904119,-118.133575,-118.173248,46.62337145,60.414,1.295787888,0.245386166,0.317968421,1.39677842,0.971590994,4.125567466,1.22341727
RouteID_6467d727-5eb9-40ef-bb0b-5275641f2abe,34.06804485,-118.3326371,0.005854363,0.00391142,111,1,231,229,0,2,2.081081081,0,0.991341991,0.008658009,292.0721552,34.080634,34.007369,-118.143927,-118.338483,54.64408492,69.341,1.268957109,0.487893615,0.619116071,1.241873058,0.878288805,4.53508113,1.013618522
RouteID_89c613d5-3801-49bc-83c6-ac01ac4705bb,34.07207844,-118.3408384,0.006306752,0.001555336,114,1,242,242,0,0,2.122807018,0,1,0,64.85111703,34.083303,33.918699,-118.324843,-118.344061,46.26851948,55.464,1.19874162,0.402334952,0.482295652,1.253432947,0.980027896,4.047120639,1.003936902
RouteID_dc486a1c-3bf5-4465-9b5a-7f8eb47f63e6,34.08062581,-118.3338734,0.00543214,0.003015748,104,1,215,212,0,3,2.067307692,0,0.986046512,0.013953488,324.3250763,34.088715,34.007369,-118.143927,-118.338515,53.51318731,68.087,1.272340584,0.509649403,0.648447619,1.250613285,0.983524087,3.139911868,1.007436772
RouteID_83e31c32-08e9-4d45-82ee-93feda7bd57a,33.99095094,-118.3255237,0.00830853,0.00572177,163,1,258,257,0,1,1.582822086,0,0.996124031,0.003875969,48.53798292,34.004059,33.918699,-118.313828,-118.341552,42.39823267,54.714,1.290478319,0.258525809,0.333621951,1.388979272,0.953984485,10.67933896,1.208078228
RouteID_d5f32ade-687a-4130-9d37-001cd31975b4,33.97080478,-118.3307282,0.009434006,0.004905907,161,1,259,256,0,3,1.608695652,0,0.988416988,0.011583012,31.6047381,33.98737,33.918699,-118.320662,-118.343099,36.38662609,53.539,1.47139226,0.224608803,0.330487654,1.673313955,0.079053182,14.85006343,1.327667
RouteID_fdf39434-8bd9-47c5-ae35-c9c3e252e370,33.98335838,-118.3270545,0.011907753,0.005392133,171,1,258,258,0,0,1.50877193,0,1,0,41.20460288,34.00367,33.918699,-118.31815,-118.341793,44.02897582,56.645,1.286539124,0.255982418,0.329331395,1.386194047,0.989251642,6.460949218,1.183061171
RouteID_8d800205-c71b-4d69-b615-8e3074678027,33.9515375,-118.3153904,0.003879903,0.012476977,171,1,280,278,0,2,1.637426901,0,0.992857143,0.007142857,40.09839777,33.959933,33.918699,-118.28864,-118.336041,38.97291268,52.207,1.339571421,0.226586702,0.30352907,1.44583555,0.944641772,7.560071048,1.218302352
RouteID_1a6fb97c-0be1-475a-bbf6-766a0e1b7e63,33.94770402,-118.3090413,0.006256438,0.008366223,182,1,272,271,0,1,1.494505495,0,0.996323529,0.003676471,30.66648017,33.959971,33.918699,-118.288625,-118.324843,39.41298061,125.794,3.191689592,0.215371479,0.687398907,2.867583893,0.314124893,268.259798,1.24297111
RouteID_fcaf2c7b-eac6-493d-8a18-b016fc2a06a2,33.94760054,-118.3088804,0.005914306,0.008679904,192,1,271,270,0,1,1.411458333,0,0.996309963,0.003690037,29.8939079,33.958931,33.918699,-118.288625,-118.324843,36.29259416,48.681,1.341348039,0.188044529,0.252233161,1.328848554,0.990415843,3.90025644,1.257480296
RouteID_4c41f82f-0a8a-4bf8-924a-3aa71df59478,33.96857094,-118.2400623,0.011552213,0.004999258,133,1,215,215,0,0,1.616541353,0,1,0,136.1584438,34.007369,33.947166,-118.143927,-118.254217,42.74665077,60.135,1.40677688,0.319004856,0.448768657,1.417696866,0.988095915,3.764897532,1.315096064
RouteID_4d60fbeb-9860-4995-8f5c-145416eb24c2,33.96224228,-118.2530868,0.008365018,0.005574707,156,1,249,249,0,0,1.596153846,0,1,0,148.1924445,34.007369,33.947374,-118.143927,-118.264381,45.72567216,63.669,1.392412555,0.29124632,0.405535032,1.362118298,0.689614823,4.11364838,1.238720615
RouteID_6180bb45-0c26-462b-a3a2-fe35c85840dc,33.95877618,-118.2392248,0.013262772,0.004032644,149,1,217,215,0,2,1.456375839,0,0.99078341,0.00921659,149.767168,34.007369,33.938985,-118.143927,-118.250722,47.39938585,65.177,1.37506001,0.315995906,0.434513333,1.398278665,0.991698989,4.40216298,1.322205449
RouteID_75383236-95bd-4a55-8bad-1f7c8b05deee,33.96929876,-118.2412035,0.011576019,0.005458121,148,1,240,240,0,0,1.621621622,0,1,0,138.5732982,34.007369,33.947065,-118.143927,-118.255985,43.68066472,60.189,1.377932327,0.293158824,0.40395302,1.355397466,0.994188489,3.476325348,1.29764041
RouteID_b3bd73d9-a6b6-4b59-91e6-b61c5d92eef9,33.96307429,-118.2551965,0.0072262,0.005696208,161,1,233,228,0,5,1.447204969,0,0.978540773,0.021459227,148.667553,34.007369,33.947761,-118.143927,-118.265552,51.22515806,70.765,1.381450105,0.316204679,0.436820988,1.387914641,0.989782389,3.521467616,1.312648197
RouteID_263b3a26-f295-4887-bf1f-bd576bf8f4a0,33.96838425,-118.2501703,0.011607087,0.004823093,156,1,243,243,0,0,1.557692308,0,1,0,149.1237683,34.007369,33.947374,-118.143927,-118.265138,49.42285866,68.844,1.392958681,0.314795278,0.438496815,1.422023797,0.986444053,5.440179888,1.308936848
RouteID_e9de5a97-feb0-406f-8e5e-b2d46307f639,33.967695,-118.2503575,0.011574469,0.004769913,171,1,247,247,0,0,1.444444444,0,1,0,146.1841825,34.007369,33.948405,-118.143927,-118.264827,47.66161635,67.069,1.407191051,0.277102421,0.389936047,1.445548854,0.662800096,4.234059629,1.308512343
RouteID_4876274c-ac2a-4d5f-a1d3-e0879352ccf1,33.9693419,-118.2205978,0.00722674,0.007261019,157,1,225,218,0,7,1.433121019,0,0.968888889,0.031111111,95.31292463,34.007369,33.956259,-118.143927,-118.234872,48.88314144,70.768,1.447697466,0.309386971,0.447898734,1.485537656,0.988442274,8.229415774,1.210282876
RouteID_61fdb9ca-b75f-4d86-8cca-ad11066e520b,33.97061784,-118.2218312,0.008037696,0.007798557,177,1,260,259,0,1,1.468926554,0,0.996153846,0.003846154,94.100356,34.007369,33.956259,-118.143927,-118.233715,45.97392663,64.803,1.409559826,0.258280487,0.364061798,1.447985101,0.964598312,4.429522276,1.142371885
RouteID_723f4f06-395b-462e-9bc2-c7fe9c314863,33.97085743,-118.2239451,0.009120152,0.007413349,174,1,256,255,0,1,1.471264368,0,0.99609375,0.00390625,92.31068197,34.007369,33.959003,-118.143927,-118.237006,45.02074054,63.429,1.408883977,0.257261375,0.362451429,1.351678898,0.980497877,4.435292392,1.059783036
RouteID_81d74347-7358-42d1-bed5-194f7862c055,33.96640922,-118.219572,0.004429619,0.007237657,151,1,231,229,0,2,1.529801325,0,0.991341991,0.008658009,93.14039946,34.007369,33.95624,-118.143927,-118.232766,42.31884005,59.028,1.394839743,0.278413421,0.388342105,1.358849036,0.934842936,4.104570776,1.005439084
RouteID_8f13d353-13f9-4c6e-bfdf-18ce95711dcc,33.96777184,-118.2166358,0.004985257,0.010388696,180,1,279,278,0,1,1.55,0,0.996415771,0.003584229,93.3341918,34.007369,33.957317,-118.143927,-118.234867,47.97516204,65.591,1.367186628,0.265056144,0.362381215,1.36074196,0.984888934,5.418167923,1.042687173
RouteID_a1110bac-508c-4f26-9b43-e88674c4f15b,33.96686383,-118.2192773,0.004443869,0.006891293,175,1,277,276,0,1,1.582857143,0,0.996389892,0.003610108,90.21400101,34.007369,33.959062,-118.143927,-118.235003,43.88034443,58.906,1.342423373,0.249320139,0.334693182,1.315638689,0.98761515,5.673080911,1.003452682
RouteID_a369abdf-b2cc-4590-ac40-684a7a18fc6f,33.97217046,-118.2259306,0.009136015,0.005411603,135,1,214,212,0,2,1.585185185,0,0.990654206,0.009345794,92.22965284,34.007369,33.959047,-118.143927,-118.237009,39.43023662,55.282,1.402020498,0.28992821,0.406485294,1.396026186,0.995045031,3.315785653,1.200593182
RouteID_a9667161-92ac-424e-a028-2df225bf5e54,33.97095834,-118.2245912,0.009983315,0.006746141,150,1,237,233,1,3,1.58,0.004219409,0.983122363,0.012658228,96.00880037,34.007369,33.957317,-118.143927,-118.237473,41.06637864,57.763,1.406576424,0.271962772,0.382536424,1.389129027,0.990556242,5.521954764,1.146019739
RouteID_65950c5f-ee82-40c0-a0db-d0b6060274a8,34.14261702,-118.6503281,0.005098963,0.009250846,111,1,186,186,0,0,1.675675676,0,1,0,170.720929,34.23485,34.133658,-118.58421,-118.666683,41.97216991,61.171,1.457418097,0.374751517,0.546169643,1.645307378,0.721879348,28.33884132,1.190518536
RouteID_91f12962-7f76-4e66-aa38-ebcd53923073,34.14266594,-118.6255145,0.007183154,0.010485721,181,1,245,242,0,3,1.35359116,0,0.987755102,0.012244898,161.3846777,34.23485,34.122219,-118.58421,-118.65425,59.1187632,84.117,1.422847763,0.324828369,0.462181319,1.437233662,0.6266484,6.409864395,1.278980791
RouteID_b3720d0d-9473-4e3b-ba17-833f92f28611,34.13863366,-118.6670109,0.008479152,0.009863037,105,1,176,176,0,0,1.676190476,0,1,0,219.6194404,34.23485,34.127223,-118.58421,-118.683958,46.61938651,67.179,1.441009954,0.439805533,0.633764151,1.666560694,0,16.14859534,1.201264085
RouteID_c43a5dfd-476a-4437-bea5-93a41495f922,34.14292794,-118.6480868,0.005011723,0.009014614,97,1,155,154,0,1,1.597938144,0,0.993548387,0.006451613,170.6411674,34.23485,34.133868,-118.58421,-118.666816,40.80571648,61.036,1.49577082,0.416384862,0.622816327,1.623335691,0.808032287,10.31743834,1.309080402
RouteID_c5ec503d-bc1f-4334-be7f-3d3f4a06f213,34.1471275,-118.6224768,0.008097873,0.006753403,156,1,223,223,0,0,1.429487179,0,1,0,114.741107,34.23485,34.131325,-118.58421,-118.63839,47.14306635,67.628,1.434526967,0.300274308,0.430751592,1.405740345,0.918746251,4.25194303,1.235873471
RouteID_e0d69e89-00ec-42a1-ba4b-6a8e6f157175,34.14297994,-118.6258735,0.007517012,0.01055854,178,1,273,272,0,1,1.533707865,0,0.996336996,0.003663004,158.8773468,34.23485,34.123424,-118.58421,-118.653908,55.16565449,81.361,1.474848812,0.308188014,0.454530726,1.472175659,0.985388013,6.236590406,1.242465652
RouteID_16328208-4ba3-482e-997f-ceec7bdb8978,34.15743474,-118.6961001,0.00924603,0.007626968,89,1,193,193,0,0,2.168539326,0,1,0,254.3084818,34.23485,34.135686,-118.58421,-118.709577,45.16875108,69.305,1.534357235,0.501875012,0.770055556,1.884279754,0.132865631,23.97989197,1.202577837
RouteID_1a820acb-b9e5-41ee-958b-7da046bf5a9f,34.14268238,-118.6502095,0.00565716,0.009451152,104,1,189,186,0,3,1.817307692,0,0.984126984,0.015873016,170.1706825,34.23485,34.133853,-118.58421,-118.666576,42.4669424,64.068,1.508655825,0.40444707,0.610171429,1.594187502,0.721879348,9.376264977,1.297982416
RouteID_eb2fd7d2-7145-40e0-8a80-5c49b8d4aee2,34.14362367,-118.6251227,0.006963096,0.010623514,178,1,281,280,0,1,1.578651685,0,0.996441281,0.003558719,179.0806836,34.23485,34.129715,-118.58421,-118.667475,58.90678867,83.63,1.419700545,0.329088205,0.467206704,1.435887235,0.944523568,5.555836997,1.247637094
RouteID_f1ccc89d-28cd-47ae-af02-7d5720d642f6,34.13873126,-118.6685618,0.007357601,0.010032746,88,1,163,162,0,1,1.852272727,0,0.993865031,0.006134969,220.3220014,34.23485,34.12721,-118.58421,-118.684265,43.65088341,64.686,1.481894407,0.490459364,0.726808989,1.557251714,0.915401658,5.656065129,1.30291802
RouteID_6c00af83-01c8-40a0-a9f4-3dfd82eec3d0,34.07756617,-118.3225155,0.004870448,0.003917765,87,1,201,192,0,9,2.310344828,0,0.955223881,0.044776119,287.4651626,34.083882,34.007369,-118.143927,-118.327289,44.13735151,54.932,1.244569466,0.501560813,0.624227273,1.174809119,0,4.28328236,1.004622804
RouteID_bc663be2-8b68-49ef-9150-b318e1de3c24,34.07839854,-118.3141189,0.006297754,0.002710478,92,1,193,187,0,6,2.097826087,0,0.968911917,0.031088083,298.1790706,34.090612,34.007369,-118.143927,-118.318753,48.94894797,61.423,1.254838001,0.526332774,0.660462366,1.259022142,0.155232216,3.677918136,1.011712713
RouteID_c1ed1928-10dd-4f2f-95da-d341d06ae84b,34.07787703,-118.3148034,0.004255389,0.002291631,90,1,205,194,0,11,2.277777778,0,0.946341463,0.053658537,293.2189009,34.089228,34.007369,-118.143927,-118.31875,46.22518526,55.902,1.209340746,0.507969069,0.614307692,1.183828958,0.714669169,3.016408519,1.007684837
RouteID_c374064c-6676-4db8-a70b-8841d3b4f057,34.07870117,-118.3143064,0.005115122,0.002540111,87,1,182,179,0,3,2.091954023,0,0.983516484,0.016483516,293.7862634,34.089386,34.007369,-118.143927,-118.318751,44.29330324,57.028,1.2875084,0.503332991,0.648045455,1.391287903,0.977523485,11.10411451,1.169006135
RouteID_2a557de5-2e64-42e1-b63a-19e83d02c766,34.0819114,-118.3096286,0.006327426,0.002564434,94,1,198,196,0,2,2.106382979,0,0.98989899,0.01010101,310.0773641,34.095761,34.007369,-118.143927,-118.315144,49.07657126,61.101,1.245013627,0.516595487,0.643168421,1.26645717,0.958040764,3.344830221,1.157604972
RouteID_62c8b9eb-ae40-45ce-86bd-e19cc459b3db,33.87690784,-118.0866235,0.006408669,0.01203686,141,1,225,221,0,4,1.595744681,0,0.982222222,0.017777778,319.6808036,33.918699,33.858863,-118.06458,-118.324843,75.14646702,109.383,1.455597373,0.529200472,0.770302817,1.818861627,0.990181154,23.64352004,1.388654213
RouteID_252e3640-9a9e-4979-aa9d-37346d872352,33.86902762,-118.0755046,0.005023042,0.007071758,134,1,231,218,0,13,1.723880597,0,0.943722944,0.056277056,329.871656,33.918699,33.857509,-118.062228,-118.324843,69.72844506,96.578,1.385058851,0.516507,0.715392593,1.567327851,0.197803829,4.973268646,1.377426997
RouteID_4db24e6e-58e3-489f-8422-a1c3515b0591,34.02595635,-118.2955618,0.005395316,0.003842863,116,1,227,218,0,9,1.956896552,0,0.960352423,0.039647577,92.87826175,34.036354,34.007369,-118.143927,-118.30027,45.05222975,62.921,1.396623438,0.385061793,0.537786325,1.367465071,0.993683961,4.46207564,1.143611737
RouteID_67da99e8-4bf6-4045-b5f7-816780a0099f,34.02767491,-118.296037,0.005366368,0.002391284,123,1,241,234,0,7,1.959349593,0,0.970954357,0.029045643,92.73375294,34.036343,34.007369,-118.143927,-118.300086,44.68535174,54.431,1.218094921,0.36036574,0.438959677,1.236765149,0.808561533,4.529928991,1.010198039
RouteID_7a562420-3604-4b49-86e4-e54be08f64d8,34.02821541,-118.2944208,0.004995842,0.003930887,113,1,200,188,0,12,1.769911504,0,0.94,0.06,92.10824086,34.036112,34.007369,-118.143927,-118.300279,43.46738678,56.367,1.296765326,0.381292866,0.494447368,1.308959578,0,4.048514093,1.247850577
RouteID_90da1269-9ea6-4b43-9fb8-db3d9ff10074,34.02692409,-118.2954746,0.005104544,0.003397127,134,1,239,231,0,8,1.78358209,0,0.966527197,0.033472803,92.88479649,34.036354,34.007369,-118.143927,-118.300281,45.97247355,60.598,1.3181366,0.340536841,0.448874074,1.367273483,0,9.53904163,1.065627378
RouteID_3fcd6e73-c461-4d33-9010-c831347aa679,34.11462063,-118.4746651,0.008107244,0.01061096,119,1,211,211,0,0,1.773109244,0,1,0,750.5873493,34.129891,33.918699,-118.324843,-118.498253,78.95467341,104.935,1.32905369,0.657955612,0.874458333,1.505530715,0.88602099,9.775311278,1.130928968
RouteID_523b64fa-55d8-4731-878f-9aae7c4b3ffd,34.0820004,-118.4649444,0.009548176,0.004099636,105,1,213,213,0,0,2.028571429,0,1,0,594.2148946,34.113753,33.918699,-118.324843,-118.47347,71.5926143,85.291,1.191337973,0.675402022,0.804632075,1.294703252,0.986859869,3.43991253,1.082000744
RouteID_570da705-c87e-48e4-a788-29cb7063b74d,34.11968512,-118.4681333,0.008113168,0.016744345,112,1,217,211,0,6,1.9375,0,0.97235023,0.02764977,751.1915815,34.131063,33.918699,-118.324843,-118.497436,85.15287741,124.855,1.466245226,0.753565287,1.104911504,1.569713886,0.933663555,7.932985619,1.314303108
RouteID_68c2ed3b-c2a0-4cb2-a875-ea518f2bb784,34.0882279,-118.4471275,0.008544718,0.008343232,116,1,216,212,0,4,1.862068966,0,0.981481481,0.018518519,515.4334475,34.104401,33.918699,-118.324843,-118.46025,69.6279189,99.189,1.424557872,0.595110418,0.847769231,1.79836191,0.769221526,37.53985578,1.237008965
RouteID_9027d49b-ca23-4acb-bdbc-8863919f16c1,34.10644942,-118.4669694,0.01616427,0.005703221,132,1,230,230,0,0,1.742424242,0,1,0,679.0662921,34.129035,33.918699,-118.324843,-118.482367,76.21586013,96.017,1.259803404,0.57305158,0.721932331,1.419515678,0.986616222,4.776278688,1.083901046
RouteID_a5b26a24-ad6e-4fae-87df-4be4ca004a40,34.11916339,-118.4645211,0.008092048,0.019326373,125,1,212,212,0,0,1.696,0,1,0,758.1976506,34.132035,33.918699,-118.324843,-118.498253,78.7873944,101.239,1.284964438,0.625296781,0.803484127,1.378642415,0.983432616,3.857150139,1.217859137
RouteID_cbc8fc3b-2652-4e59-8b86-9f674381f6ed,34.08739606,-118.4494719,0.009777004,0.007289738,113,1,217,199,0,18,1.920353982,0,0.917050691,0.082949309,526.5517266,34.105063,33.918699,-118.324843,-118.46268,68.64571463,95.608,1.392774487,0.602155392,0.838666667,1.611537097,0.994014486,10.47932351,1.267376204
RouteID_e3bb3edf-8a03-4aa6-9ea7-ba76ac7bb91d,34.10602781,-118.467306,0.015001806,0.005910568,114,1,235,231,0,4,2.061403509,0,0.982978723,0.017021277,659.0639917,34.128565,33.918699,-118.324843,-118.478069,74.33008648,92.991,1.251054646,0.646348578,0.808617391,1.395302756,0.995164379,4.87181351,1.082472443
RouteID_1bcf3f03-bb29-4cef-a5b5-d48ba2edbc4d,34.11661721,-118.4751438,0.008280947,0.01054623,129,1,219,218,0,1,1.697674419,0,0.99543379,0.00456621,751.0133041,34.130011,33.918699,-118.324843,-118.498253,84.63509455,112.079,1.324261532,0.651039189,0.862146154,1.461551027,0.992677708,6.983275381,1.153151929
RouteID_ed832636-5ecd-49e0-aa53-605c824c80c3,34.09606969,-118.4656541,0.019060956,0.005028445,131,1,229,220,0,9,1.748091603,0,0.96069869,0.03930131,676.844617,34.128346,33.918699,-118.324843,-118.482367,87.76758637,110.564,1.259736135,0.664905957,0.837606061,1.380582783,0.942179415,8.067935323,1.110201102
RouteID_8a0e2284-8aa7-49a6-931b-7d7ae0f57767,34.24546825,-118.4813914,0.011953968,0.005332982,170,1,254,254,0,0,1.494117647,0,1,0,97.72748132,34.265512,34.222403,-118.473311,-118.58421,49.92014662,66.191,1.325937612,0.291930682,0.387081871,1.458900756,0.538979244,11.90205689,1.29327105
RouteID_e10eda4d-8e4c-4e13-b9d1-bc712ed13ca3,34.23400988,-118.4842803,0.00759018,0.006449708,176,1,282,281,0,1,1.602272727,0,0.996453901,0.003546099,66.73753764,34.250594,34.221015,-118.473847,-118.58421,47.21612828,61.111,1.294282319,0.266757787,0.345259887,1.40695237,0.988970607,7.543022691,1.241817836
RouteID_1a48f1f3-d2a2-4431-a078-18f832745700,34.23546437,-118.4858878,0.009404504,0.006304879,172,1,243,243,0,0,1.412790698,0,1,0,82.16561494,34.256517,34.220097,-118.473853,-118.58421,54.57452086,68.942,1.263263496,0.315459658,0.398508671,1.361990827,0.919858164,3.786911071,1.226611808
RouteID_ed528f3c-689a-4875-b432-7d55063a5b41,34.25926723,-118.4616848,0.007401858,0.005481619,144,1,215,209,0,6,1.493055556,0,0.972093023,0.027906977,109.1985206,34.274791,34.23485,-118.450448,-118.58421,53.26450636,73.189,1.374066991,0.367341423,0.504751724,1.436898297,0.990170757,7.039464816,1.277052545
RouteID_259368c2-15b0-4b15-91d4-61c16fd3b649,33.97487175,-118.2746,0.010450878,0.004672712,127,1,197,185,0,12,1.551181102,0,0.939086294,0.060913706,130.0792307,34.007369,33.961651,-118.143927,-118.282688,46.4311677,64.824,1.39613116,0.362743498,0.5064375,1.481346939,0.991650055,4.91544515,1.289431076
RouteID_ed0dfe15-9cce-4e56-a4d2-c51c52d296a8,33.97499808,-118.2748362,0.010990483,0.004634509,126,1,170,168,0,2,1.349206349,0,0.988235294,0.011764706,140.1647546,34.007369,33.958048,-118.143927,-118.282521,48.1389453,69.604,1.445897902,0.379046813,0.548062992,1.534077351,0.990423819,4.555175342,1.315956886
